Date,AIWFC,Christmas,MariahCarey,Memes,Days,Days_Sin,Days_Cos,Days_SinCos,Days_Sin2,Days_Cos2,iter1,final_pred
2021-06-13,1,2,16,52,945,-0.5307300481619316,-0.8475409228928322,0.4498154348261208,0.2816743840219662,0.7183256159780338,0.8482982055086424,18.434829970474137
2021-06-20,1,2,17,51,952,-0.6287628145958327,-0.7775971469736283,0.4889241707528279,0.39534267701847353,0.6046573229815264,0.9261262900822516,17.970823228242114
2021-06-27,1,2,14,54,959,-0.7176769136759602,-0.696376225596874,0.4997731403436787,0.5150601524234516,0.4849398475765483,0.7949970322165215,17.2695275120503
2021-07-04,2,2,17,52,966,-0.796182863782614,-0.6050560696488512,0.48173527428207513,0.6339071525810845,0.36609284741891546,1.0190543403577224,16.387172892675718
2021-07-11,2,2,14,50,973,-0.8631421280499117,-0.5049610547215199,0.43585315935466057,0.7450143332145303,0.2549856667854698,0.8947573332130143,15.396230142923281
2021-07-18,1,2,15,48,980,-0.9175836260593939,-0.3975428142825554,0.3647787770432434,0.8419597108123057,0.15804028918769433,1.028102046445567,14.381005244706994
2021-07-25,2,3,13,47,987,-0.9587178169872965,-0.28435918728100323,0.27262021927032526,0.9191398526088874,0.08086014739111268,0.9555798877212495,13.432453623775068
2021-08-01,1,2,13,46,994,-0.9859481499638304,-0.1670516255021191,0.16470424111226498,0.9720937544170998,0.02790624558290025,1.0170320882873718,12.642515258361351
2021-08-08,1,2,16,49,1001,-0.9988797155850336,-0.04732138832243192,0.047268374908599725,0.9977606862072377,0.0022393137927623962,1.3102855413714962,12.098302178761891
2021-08-15,3,2,15,47,1008,-0.9973249731081556,0.07309512989807726,-0.07289959845993704,0.9946571019851833,0.005342898014816788,1.2534820161920655,11.876481141562005
2021-08-22,2,3,14,48,1015,-0.9813064702716094,0.19245158197082946,-0.18885398260198197,0.9629623885969251,0.03703761140307489,1.1561743729524983,12.038185630127423
2021-08-29,2,3,14,45,1022,-0.9510565162951538,0.3090169943749468,-0.293892626146236,0.9045084971874741,0.0954915028125259,1.1043307379278677,12.624763158136583
2021-09-05,2,3,14,45,1029,-0.9070138128026363,0.4211008707960887,-0.3819443063952707,0.8226740566147757,0.1773259433852242,1.0227654859443767,13.654617631713208
2021-09-12,2,4,13,44,1036,-0.8498170915275285,0.5270777086423712,-0.447919645367454,0.7221890890523077,0.2778109109476924,0.8590289020550418,15.121344817301637
2021-09-19,2,4,14,44,1043,-0.7802958510707764,0.6254105729852453,-0.4880052753161839,0.6088616151982672,0.3911383848017328,0.8245666318009122,16.99328524864076
2021-09-26,4,5,15,45,1050,-0.6994583270516481,0.7146733860429599,-0.49988425098994543,0.48924195128189035,0.5107580487181096,0.7826155871750009,19.214537395985904
2021-10-03,3,6,14,47,1057,-0.6084768701151275,0.7935716089521463,-0.4828699688274279,0.3702441014651018,0.6297558985348982,0.6476054746103088,21.707389310277744
2021-10-10,5,7,14,46,1064,-0.5086709438521061,0.8609610158889934,-0.4379458525721224,0.2587461291193925,0.7412538708806076,0.577627069227602,24.376044156952357
2021-10-17,5,8,14,45,1071,-0.40148798920597495,0.9158642882672863,-0.3677085114819942,0.16119260547665706,0.8388073945233429,0.5201631489436483,27.111438911879407
2021-10-24,7,11,21,48,1078,-0.28848243288060776,0.9574851883550396,-0.2762176565838088,0.08322211408071437,0.9167778859192857,0.7110195844850119,29.796890495123304
2021-10-31,31,18,52,45,1085,-0.17129314418147654,0.9852201067560609,-0.16876144979705565,0.02934134124357611,0.970658658756424,1.6259165607921577,32.314253636656154
2021-11-07,20,23,28,44,1092,-0.051619667223252896,0.998666816288476,-0.05155084872371656,0.002664590044239369,0.9973354099557606,0.8200447541561241,34.55024281986673
2021-11-14,24,27,26,45,1099,0.06880242680232054,0.9976303053065857,0.06863938605663306,0.004733773933888677,0.9952662260661114,0.7237664803466075,36.40255871623791
2021-11-21,32,40,28,47,1106,0.18822670984324122,0.9821256058680011,0.18486227144533374,0.03542929429841172,0.9645707057015883,0.7519700490960328,37.78546843070532
2021-11-28,42,51,37,44,1113,0.3049212246562859,0.9523775757303984,0.29040013672689774,0.09297695324588919,0.9070230467541107,0.9731657836331896,38.63451822811996
2021-12-05,54,56,59,45,1120,0.4171936026123169,0.9088176373395029,0.37915290423928133,0.1740505020606438,0.8259494979393562,1.542856772317141,38.91010561102343
2021-12-12,57,53,52,44,1127,0.5234156073655502,0.8520775211013093,0.4459906732297742,0.27396389803384774,0.7260361019661522,1.37249909524472,38.599701955313726
2021-12-19,85,91,76,48,1134,0.6220467484408673,0.782980103677063,0.4870502275862102,0.3869421572458556,0.6130578427541444,2.055359887772428,37.71859370698647
2021-12-26,18,20,36,44,1141,0.7116566222817743,0.7025274741691573,0.4999583293273689,0.5064551480375039,0.493544851962496,1.0125898967139928,36.309094970136584
2022-01-02,5,7,19,44,1148,0.7909456567567767,0.611886401268725,0.4839688915120323,0.625595031942409,0.3744049680575911,0.5640977315662641,34.438272247129596
2022-01-09,3,3,16,45,1155,0.8587639582758025,0.5123714121284243,0.4400061019867682,0.7374755360335243,0.2625244639664756,0.508694095960165,32.194307990692295
2022-01-16,2,2,17,43,1162,0.9141279881853334,0.4054257283599982,0.3706110054242986,0.835629978783765,0.16437002121623503,0.5868497454462128,29.681708452371726
2022-01-23,2,2,15,43,1169,0.9562348265919053,0.2926003356333497,0.2797946312050894,0.9143850435872511,0.0856149564127489,0.5694700010247868,27.015628412113767
2022-01-30,2,2,19,46,1176,0.9844738167520926,0.1755314904214261,0.17280615633536472,0.9691886958704327,0.030811304129567202,0.8021699877733733,24.31563676864918
2022-02-06,2,2,16,48,1183,0.9984354211555642,0.055916990100604885,0.05582950356084895,0.9968732902180888,0.003126709781911145,0.7576214968197341,21.699279587461767
2022-02-13,2,2,22,49,1190,0.9979171608653923,-0.06450844944931439,-0.0643740887262885,0.9958386599496453,0.004161340050354749,1.173658145845549,19.275809064891394
2022-02-20,1,2,17,44,1197,0.9829265519799826,-0.18399835165767803,-0.18085686536488177,0.9661446065872574,0.033855393412742546,1.0206731486066134,17.140437213412053
2022-02-27,1,1,16,42,1204,0.9536809966304463,-0.3008198076356654,-0.2868861339521605,0.9095074433340412,0.09049255666595873,1.0720703222032195,15.369442412405212
2022-03-06,1,1,15,40,1211,0.9106046300942173,-0.4132786077829019,-0.3763334137660025,0.8292007923490263,0.17079920765097364,1.1027848833954563,14.01640705231871
2022-03-13,1,1,14,43,1218,0.8543221697498264,-0.5197438121555163,-0.44402866131474694,0.7298663697260512,0.27013363027394866,1.1010720296497145,13.109798223914245
2022-03-20,1,2,16,44,1225,0.785649855078714,-0.6186714032625039,-0.4860590983145308,0.6172456947852043,0.38275430521479575,1.3045576093229088,12.652024641179683
2022-03-27,2,1,20,49,1232,0.7055836101071775,-0.70862667826446,-0.49999536986809506,0.4978482308518775,0.5021517691481225,1.6355533510248257,12.620016359414949
2022-04-03,1,1,14,45,1239,0.6152845999633275,-0.7883050558305256,-0.4850319609257535,0.378575138952032,0.621424861047968,1.1146442748577579,12.967284459807281
2022-04-10,1,1,15,43,1246,0.5160623910158527,-0.8565509959010036,-0.4420337549716818,0.26632039142099884,0.733679608579001,1.1367667548313103,13.627330995166416
2022-04-17,1,1,16,44,1253,0.4093559588156216,-0.9123747579707272,-0.3734860438482777,0.1675723010178569,0.8324276989821431,1.1384195920789812,14.518200267326204
2022-04-24,1,1,14,46,1260,0.2967128192734906,-0.9549667548552551,-0.2833508781455591,0.08803849712122308,0.9119615028787769,0.9303067515099541,15.547895629892787
2022-05-01,2,1,17,47,1267,0.17976658572556267,-0.9837092937736097,-0.17683806108818634,0.03231602534342607,0.967683974656574,1.0568748522802067,16.620335450478393
2022-05-08,1,1,14,47,1274,0.06021327736579375,-0.9981855344718585,-0.0601040224496771,0.00362563877113001,0.9963743612288699,0.8200148533138473,17.641490631198305
